"Date de résultat du test","Cas confirmés","Moyenne mobile (7 jours)","Annotations 1"
"2021-02-14 00:00:00",340,386.57
"2021-02-15 00:00:00",326,376.86
"2021-02-16 00:00:00",399,363
"2021-02-17 00:00:00",349,373
"2021-02-18 00:00:00",371,376.14
"2021-02-19 00:00:00",400,368.14
"2021-02-20 00:00:00",426,368.43
"2021-02-21 00:00:00",362,377.57
"2021-02-22 00:00:00",270,379.14
"2021-02-23 00:00:00",401,383.86
"2021-02-24 00:00:00",413,367.29
"2021-02-25 00:00:00",382,352.57
"2021-02-26 00:00:00",433,346.57
"2021-02-27 00:00:00",310,350.43
"2021-02-28 00:00:00",259,339.29
"2021-03-01 00:00:00",228,335.29
"2021-03-02 00:00:00",428,319.71
"2021-03-03 00:00:00",335,325.86
"2021-03-04 00:00:00",354,324.86
"2021-03-05 00:00:00",324,333.57
"2021-03-06 00:00:00",353,319.86
"2021-03-07 00:00:00",252,319.29
"2021-03-08 00:00:00",289,331.57
"2021-03-09 00:00:00",332,337.86
"2021-03-10 00:00:00",331,326.29
"2021-03-11 00:00:00",440,326.86
"2021-03-12 00:00:00",368,324.57
"2021-03-13 00:00:00",272,343.71
"2021-03-14 00:00:00",256,352.86
"2021-03-15 00:00:00",273,343.29
"2021-03-16 00:00:00",466,334
"2021-03-17 00:00:00",395,330.43
"2021-03-18 00:00:00",373,326
"2021-03-19 00:00:00",303,349.29
"2021-03-20 00:00:00",247,333.86
"2021-03-21 00:00:00",225,331.71
"2021-03-22 00:00:00",436,323.43
"2021-03-23 00:00:00",358,327.14
"2021-03-24 00:00:00",380,338.14
"2021-03-25 00:00:00",315,349.43
"2021-03-26 00:00:00",329,336.43
"2021-03-27 00:00:00",324,350.43
"2021-03-28 00:00:00",304,350
"2021-03-29 00:00:00",345,360.43
"2021-03-30 00:00:00",456,367.29
"2021-03-31 00:00:00",377,371.43
"2021-04-01 00:00:00",388,373.29
"2021-04-02 00:00:00",377,366
"2021-04-03 00:00:00",353,355
"2021-04-04 00:00:00",317,361.29
"2021-04-05 00:00:00",294,381.29
"2021-04-06 00:00:00",379,394.14
"2021-04-07 00:00:00",421,398
"2021-04-08 00:00:00",528,399.57
"2021-04-09 00:00:00",467,404.86
"2021-04-10 00:00:00",380,405.86
"2021-04-11 00:00:00",328,398
"2021-04-12 00:00:00",331,388
"2021-04-13 00:00:00",386,375.71
"2021-04-14 00:00:00",366,368.86
"2021-04-15 00:00:00",458,355.29
"2021-04-16 00:00:00",381,347.57
"2021-04-17 00:00:00",332,340.29
"2021-04-18 00:00:00",233,328.57
"2021-04-19 00:00:00",277,310
"2021-04-20 00:00:00",335,300.14
"2021-04-21 00:00:00",284,286
"2021-04-22 00:00:00",328,290.29
"2021-04-23 00:00:00",312,286
"2021-04-24 00:00:00",233,286
"2021-04-25 00:00:00",263,295
"2021-04-26 00:00:00",247,294.57
"2021-04-27 00:00:00",335,297.29
"2021-04-28 00:00:00",347,299.71
"2021-04-29 00:00:00",325,296.71
"2021-04-30 00:00:00",331,297.57
"2021-05-01 00:00:00",250,284
"2021-05-02 00:00:00",242,268.43
"2021-05-03 00:00:00",253,260.14
"2021-05-04 00:00:00",240,256.14
"2021-05-05 00:00:00",238,248.71
"2021-05-06 00:00:00",267,241.29
"2021-05-07 00:00:00",303,235.43
"2021-05-08 00:00:00",198,236
"2021-05-09 00:00:00",190,240
"2021-05-10 00:00:00",212,244.57
"2021-05-11 00:00:00",244,236.29
"2021-05-12 00:00:00",266,237.14
"2021-05-13 00:00:00",299,236.71
"2021-05-14 00:00:00",245,234.86
"2021-05-15 00:00:00",204,231.43
"2021-05-16 00:00:00",187,231.86
"2021-05-17 00:00:00",199,218
"2021-05-18 00:00:00",220,211.86
"2021-05-19 00:00:00",269,207.43
"2021-05-20 00:00:00",202,199.43
"2021-05-21 00:00:00",202,191.86
"2021-05-22 00:00:00",173,184.71
"2021-05-23 00:00:00",131,168.86
"2021-05-24 00:00:00",146,162.71
"2021-05-25 00:00:00",170,151.57
"2021-05-26 00:00:00",158,140.29
"2021-05-27 00:00:00",159,132.29
"2021-05-28 00:00:00",124,123.57
"2021-05-29 00:00:00",94,116.71
"2021-05-30 00:00:00",75,108.14
"2021-05-31 00:00:00",85,97.86
"2021-06-01 00:00:00",122,92.14
"2021-06-02 00:00:00",98,88.29
"2021-06-03 00:00:00",87,86.29
"2021-06-04 00:00:00",84,81.43
"2021-06-05 00:00:00",67,73
"2021-06-06 00:00:00",61,65.71
"2021-06-07 00:00:00",51,62.43
"2021-06-08 00:00:00",63,59.43
"2021-06-09 00:00:00",47,58.29
"2021-06-10 00:00:00",64,55.71
"2021-06-11 00:00:00",63,53.71
"2021-06-12 00:00:00",59,51.43
"2021-06-13 00:00:00",43,51.71
"2021-06-14 00:00:00",37,51.43
"2021-06-15 00:00:00",47,50.14
"2021-06-16 00:00:00",49,45.86
"2021-06-17 00:00:00",62,44.14
"2021-06-18 00:00:00",54,43.29
"2021-06-19 00:00:00",29,42.43
"2021-06-20 00:00:00",31,39
"2021-06-21 00:00:00",31,35
"2021-06-22 00:00:00",41,31.43
"2021-06-23 00:00:00",25,32.57
"2021-06-24 00:00:00",34,30.71
"2021-06-25 00:00:00",29,31
"2021-06-26 00:00:00",37,31.14
"2021-06-27 00:00:00",18,31.71
"2021-06-28 00:00:00",33,30.57
"2021-06-29 00:00:00",42,29.29
"2021-06-30 00:00:00",29,26.86
"2021-07-01 00:00:00",26,26.43
"2021-07-02 00:00:00",20,26.29
"2021-07-03 00:00:00",20,25.14
"2021-07-04 00:00:00",15,26
"2021-07-05 00:00:00",32,25.43
"2021-07-06 00:00:00",34,25.71
"2021-07-07 00:00:00",35,25.86
"2021-07-08 00:00:00",22,27.43
"2021-07-09 00:00:00",22,26.71
"2021-07-10 00:00:00",21,26.57
"2021-07-11 00:00:00",26,27.29
"2021-07-12 00:00:00",27,28.86
"2021-07-13 00:00:00",33,30.57
"2021-07-14 00:00:00",40,32.14
"2021-07-15 00:00:00",33,31.86
"2021-07-16 00:00:00",34,33.57
"2021-07-17 00:00:00",32,35.43
"2021-07-18 00:00:00",24,36.57
"2021-07-19 00:00:00",39,39.43
"2021-07-20 00:00:00",46,41.43
"2021-07-21 00:00:00",48,43.43
"2021-07-22 00:00:00",53,44
"2021-07-23 00:00:00",48,44.57
"2021-07-24 00:00:00",46,44.29
"2021-07-25 00:00:00",28,43.71
"2021-07-26 00:00:00",43,42.86
"2021-07-27 00:00:00",44,48.29
"2021-07-28 00:00:00",44,49
"2021-07-29 00:00:00",47,51.43
"2021-07-30 00:00:00",86,52.14
"2021-07-31 00:00:00",51,55
"2021-08-01 00:00:00",45,61.29
"2021-08-02 00:00:00",48,69.86
"2021-08-03 00:00:00",64,70.71
"2021-08-04 00:00:00",88,77
"2021-08-05 00:00:00",107,80
"2021-08-06 00:00:00",92,85.29
"2021-08-07 00:00:00",95,90.14
"2021-08-08 00:00:00",66,97.57
"2021-08-09 00:00:00",85,102.71
"2021-08-10 00:00:00",98,110.71
"2021-08-11 00:00:00",140,118.29
"2021-08-12 00:00:00",143,129.14
"2021-08-13 00:00:00",148,138
"2021-08-14 00:00:00",148,146.86
"2021-08-15 00:00:00",142,154.14
"2021-08-16 00:00:00",147,162.86
"2021-08-17 00:00:00",160,171.43
"2021-08-18 00:00:00",191,173.29
"2021-08-19 00:00:00",204,169.29
"2021-08-20 00:00:00",208,167
"2021-08-21 00:00:00",161,172.86
"2021-08-22 00:00:00",114,179.29
"2021-08-23 00:00:00",131,182.86
"2021-08-24 00:00:00",201,180
"2021-08-25 00:00:00",236,179.86
"2021-08-26 00:00:00",229,183.57
"2021-08-27 00:00:00",188,190.14
"2021-08-28 00:00:00",160,199.14
"2021-08-29 00:00:00",140,201.14
"2021-08-30 00:00:00",177,205.71
"2021-08-31 00:00:00",264,212.14
"2021-09-01 00:00:00",250,219.14
"2021-09-02 00:00:00",261,224.43
"2021-09-03 00:00:00",233,226
"2021-09-04 00:00:00",209,217.71
"2021-09-05 00:00:00",177,214
"2021-09-06 00:00:00",188,220.43
"2021-09-07 00:00:00",206,226.14
"2021-09-08 00:00:00",224,231.43
"2021-09-09 00:00:00",306,237.43
"2021-09-10 00:00:00",273,245.14
"2021-09-11 00:00:00",246,251.29
"2021-09-12 00:00:00",219,265.29
"2021-09-13 00:00:00",242,260.14
"2021-09-14 00:00:00",249,258
"2021-09-15 00:00:00",322,258.14
"2021-09-16 00:00:00",270,257.14
"2021-09-17 00:00:00",258,253.57
"2021-09-18 00:00:00",247,249
"2021-09-19 00:00:00",212,238.43
"2021-09-20 00:00:00",217,231.57
"2021-09-21 00:00:00",217,229.43
"2021-09-22 00:00:00",248,223.57
"2021-09-23 00:00:00",222,213
"2021-09-24 00:00:00",243,202.57
"2021-09-25 00:00:00",206,198.71
"2021-09-26 00:00:00",138,196.71
"2021-09-27 00:00:00",144,191.43
"2021-09-28 00:00:00",190,177.29
"2021-09-29 00:00:00",234,165
"2021-09-30 00:00:00",185,164.14
"2021-10-01 00:00:00",144,162.57
"2021-10-02 00:00:00",120,153.86
"2021-10-03 00:00:00",132,146.29
